client_id,client_reliability_label,transaction_id,contract_id,transaction_date,payment_amt,year,month,day,weekday,entity_year_established,client_reliability,count,days_elapsed
1154,perfectClient,177726,11096,12233207288,25950.030000000002,16144,46,190,38,16008,8.0,8,60.0
1155,perfectClient,93998,6184,6122392504,5633.37,8072,28,10,16,8064,4.0,4,3.0
1156,perfectClient,178544,11168,12233898489,25950.030000000002,16144,46,198,32,16096,8.0,8,60.0
1157,detrimentalClient,189132,11792,12245130620,25950.030000000002,16144,52,144,36,16016,5.333333333333333,8,35.0
1158,perfectClient,50787,3264,3064565786,20100.04,4036,14,44,12,4000,2.0,2,0.0
1159,perfectClient,100272,6440,6128267704,22083.370000000003,8072,28,78,14,8052,4.0,4,4.0
1160,perfectClient,94094,6180,6122392506,22083.370000000003,8072,28,10,16,8044,4.0,4,3.0
1161,perfectClient,171314,10776,12227159416,6600.03,16144,46,120,24,16032,8.0,8,62.0
1162,detrimentalClient,253576,15468,18337110342,14983.26,24216,68,168,36,24144,9.0,12,63.0
1163,perfectClient,177090,11088,12233207272,6600.03,16144,46,190,38,16120,8.0,8,60.0
1164,perfectClient,92548,6096,6120491704,22083.370000000003,8072,24,108,8,8032,4.0,4,2.0
1165,perfectClient,220762,13776,18300116662,7566.6900000000005,24216,56,106,56,24144,12.0,12,122.0
1166,perfectClient,130811,8340,9172961644,6116.7,12108,36,74,20,12084,6.0,6,47.0
1167,perfectClient,176020,10984,12231479278,25950.030000000002,16144,46,170,32,16112,8.0,8,62.0
1168,perfectClient,97698,6352,6126021442,11116.619999999999,8072,28,52,16,8000,4.0,4,4.0
1169,perfectClient,168312,10696,12224221870,15630.0,16144,46,86,32,16000,8.0,8,61.0
1170,perfectClient,129631,8484,9171751960,12083.279999999999,12108,34,120,20,12078,6.0,6,29.0
1171,perfectClient,186571,11860,15252657920,14016.599999999999,20180,42,260,32,20130,10.0,10,91.0
1172,detrimentalClient,267540,16176,18350761454,29816.690000000002,24216,72,204,26,24156,9.0,12,63.0
1173,detrimentalClient,259539,16184,21351549712,31750.02,28252,64,180,42,28098,12.25,14,118.0
1174,perfectClient,234992,14208,18314631702,14983.26,24216,56,274,56,24168,12.0,12,120.0
1175,perfectClient,196971,12200,15265114071,14016.599999999999,20180,52,98,22,20100,10.0,10,91.0
1176,perfectClient,166062,10560,12222148260,6600.03,16144,46,62,22,16104,8.0,8,62.0
1177,perfectClient,95428,6248,6123602178,43463.32,8072,28,24,16,8064,4.0,4,4.0
1178,detrimentalClient,269341,17038,21364524106,8100.02,28252,70,146,52,28224,10.88888888888889,14,90.0
1179,perfectClient,129327,8418,9171060702,29329.15,12108,32,174,12,12000,6.0,6,31.0
1180,perfectClient,163288,10408,12218864926,13049.939999999999,16144,46,24,26,16120,8.0,8,61.0
1181,perfectClient,205117,12510,15273235642,27883.36,20180,52,192,32,20140,10.0,10,91.0
1182,perfectClient,171686,10792,12227159428,25950.030000000002,16144,46,120,24,16136,8.0,8,62.0
1183,perfectClient,97040,6316,6125157440,5633.37,8072,28,42,6,8004,4.0,4,2.0
1184,perfectClient,175848,10992,12231479276,13049.939999999999,16144,46,170,32,16128,8.0,8,62.0
1185,perfectClient,226038,13908,18304955060,14983.26,24216,56,162,28,24204,12.0,12,122.0
1186,perfectClient,233590,14088,18313249306,14983.26,24216,56,258,54,24144,12.0,12,123.0
1187,perfectClient,132191,8598,9174516852,12083.279999999999,12108,38,30,10,12084,6.0,6,29.0
1188,perfectClient,196807,12190,15265114068,7083.36,20180,52,98,22,20040,10.0,10,91.0
1189,perfectClient,224384,13860,18303227096,29816.690000000002,24216,56,142,36,24156,12.0,12,122.0
1190,perfectClient,214672,13488,18292167738,14983.26,24216,50,192,34,24168,12.0,12,123.0
1191,perfectClient,205425,12580,15273754042,14016.599999999999,20180,52,198,38,20100,10.0,10,90.0
1192,detrimentalClient,186856,11992,12242711484,26000.030000000002,16144,50,176,22,16064,6.4,8,28.0
1193,perfectClient,430222,26952,36584501144,102383.26,48432,102,330,56,48312,24.0,24,126.0
1194,perfectClient,51011,3282,3064911378,20100.04,4036,14,48,2,4022,2.0,2,0.0
1195,detrimentalClient,499875,31683,41174085054,172656.59,54486,116,529,88,54405,17.78048780487805,27,123.0
1196,perfectClient,208017,12640,15276518698,27883.36,20180,52,230,42,20140,10.0,10,90.0
1197,perfectClient,188387,11940,15254040335,67933.36,20180,42,276,34,20120,10.0,10,91.0
1198,detrimentalClient,525400,32130,41205649990,7200.72,54486,130,466,68,54486,22.78125,27,98.0
1199,perfectClient,191877,12020,15260102716,7083.36,20180,52,40,34,20160,10.0,10,91.0
1200,perfectClient,135773,8760,9178145674,11733.31,12108,38,72,10,12072,6.0,6,29.0
1201,perfectClient,202963,12410,15271162026,14966.1,20180,52,168,22,20150,10.0,10,91.0
1202,perfectClient,203051,12430,15271162027,27883.36,20180,52,168,22,20170,10.0,10,91.0
1203,perfectClient,205381,12550,15273754040,14016.599999999999,20180,52,198,38,20180,10.0,10,90.0
1204,perfectClient,209317,12670,15277209896,60375.03,20180,52,238,22,20100,10.0,10,90.0
1205,detrimentalClient,106451,6990,7641024199,104270.90000000001,10090,27,117,18,10015,4.166666666666667,5,20.0
1206,perfectClient,162658,10328,12217482524,62812.560000000005,16144,42,130,24,16048,8.0,8,62.0
1207,perfectClient,209345,12660,15277209896,67083.39,20180,52,238,22,20000,10.0,10,90.0
1208,perfectClient,159666,10200,12214199324,62812.560000000005,16144,38,212,28,16024,8.0,8,61.0
1209,perfectClient,197655,12230,15266150870,14016.599999999999,20180,52,110,34,20110,10.0,10,91.0
1210,detrimentalClient,293213,17346,21389407224,15949.92,28252,76,252,46,28224,10.88888888888889,14,93.0
1211,perfectClient,197407,12240,15266150864,7083.36,20180,52,110,34,19990,10.0,10,91.0
1212,perfectClient,234334,14148,18313767722,14983.26,24216,56,264,46,24192,12.0,12,122.0
1213,detrimentalClient,242282,14856,18324668648,14983.26,24216,62,206,46,24192,10.285714285714285,12,88.0
1214,perfectClient,208673,12710,15277209878,1536.6000000000001,20180,52,238,22,20120,10.0,10,90.0
1215,perfectClient,50275,3260,3064565772,9999.98,4036,14,44,12,4000,2.0,2,0.0
1216,perfectClient,129269,8448,9171060702,23706.7,12108,32,174,12,12000,6.0,6,31.0
1217,perfectClient,167962,10624,12223530686,37687.53,16144,46,78,38,16000,8.0,8,61.0
1218,perfectClient,177874,11112,12233207290,37687.53,16144,46,190,38,16072,8.0,8,60.0
1219,perfectClient,162630,10296,12217482524,62812.560000000005,16144,42,130,24,16104,8.0,8,62.0
1220,perfectClient,173446,10896,12228714632,62812.560000000005,16144,46,138,28,16080,8.0,8,61.0
1221,perfectClient,132427,8604,9174516808,35125.03,12108,38,30,10,12000,6.0,6,29.0
1222,detrimentalClient,260808,15828,18344368054,42812.53,24216,72,130,36,24084,9.0,12,66.0
1223,perfectClient,167834,10616,12223530680,25950.030000000002,16144,46,78,38,16120,8.0,8,61.0
1224,perfectClient,162506,10280,12217482520,37837.5,16144,42,130,24,16048,8.0,8,62.0
1225,detrimentalClient,219591,14168,15289824476,34050.02,20180,58,202,28,20160,8.333333333333334,10,35.0
1226,perfectClient,142855,9078,9184884680,35950.0,12108,38,150,18,12000,6.0,6,29.0
1227,perfectClient,95712,6284,6123774980,54329.23,8072,28,26,18,8000,4.0,4,3.0
1228,perfectClient,177082,11056,12231997704,63487.53,16144,46,176,24,16136,8.0,8,60.0
1229,perfectClient,139085,8910,9181256022,24016.7,12108,38,108,18,12078,6.0,6,30.0
1230,perfectClient,95198,6232,6123429376,22083.370000000003,8072,28,22,14,8068,4.0,4,5.0
1231,perfectClient,133727,8670,9176072136,35950.0,12108,38,48,28,12102,6.0,6,32.0
1232,perfectClient,140921,9018,9183329476,6116.7,12108,38,132,28,12072,6.0,6,31.0
1233,perfectClient,133127,8628,9175380812,35950.0,12108,38,40,20,12078,6.0,6,29.0
1234,perfectClient,170886,10712,12226641082,38850.0,16144,46,114,32,16064,8.0,8,63.0
1235,perfectClient,168386,10680,12223876288,38850.0,16144,46,82,28,16112,8.0,8,61.0
1236,perfectClient,140755,9000,9182638430,24016.7,12108,38,124,20,12078,6.0,6,30.0
1237,perfectClient,140707,8964,9182638430,24016.7,12108,38,124,20,12108,6.0,6,30.0
1238,perfectClient,137185,8838,9179873616,6116.7,12108,38,92,30,12090,6.0,6,30.0
1239,perfectClient,100702,6496,6128613306,22083.370000000003,8072,28,82,18,8068,4.0,4,2.0
1240,perfectClient,207749,12610,15276518695,14016.599999999999,20180,52,230,42,20080,10.0,10,90.0
1241,detrimentalClient,209911,12950,15279110770,27263.36,20180,56,140,30,20160,8.333333333333334,10,64.0
1242,perfectClient,170488,10704,12226122670,25950.030000000002,16144,46,108,26,16088,8.0,8,61.0
1243,perfectClient,132251,8574,9174516854,24016.7,12108,38,30,10,12090,6.0,6,29.0
1244,perfectClient,98972,6404,6127231037,33050.0,8072,28,66,16,8068,4.0,4,3.0
1245,detrimentalClient,176842,11008,12231997698,25950.030000000002,16144,46,176,24,16120,6.4,8,61.0
1246,perfectClient,178412,11144,12233898484,19500.0,16144,46,198,32,16120,8.0,8,60.0
1247,detrimentalClient,154856,10080,10704294154,3864.0,14126,44,53,15,14063,6.125,7,25.0
1248,perfectClient,128555,8412,9170542302,24016.7,12108,32,168,20,12090,6.0,6,31.0
1249,perfectClient,94094,6176,6122392506,27164.57,8072,28,10,16,8032,4.0,4,3.0
1250,perfectClient,142847,9096,9184884679,29329.15,12108,38,150,18,12000,6.0,6,29.0
1251,perfectClient,129799,8454,9171751964,29329.15,12108,34,120,20,12084,6.0,6,29.0
1252,detrimentalClient,178830,11376,12234935442,62987.55,16144,50,88,30,16112,6.4,8,37.0
1253,perfectClient,131505,8544,9173998378,58658.41,12108,38,24,18,12000,6.0,6,29.0
1254,detrimentalClient,187664,11696,12243575438,38850.0,16144,52,126,32,16088,5.333333333333333,8,34.0
1255,perfectClient,139915,8952,9181774428,23613.38,12108,38,114,10,12072,6.0,6,30.0
1256,perfectClient,139967,8946,9181774428,24016.7,12108,38,114,10,12042,6.0,6,30.0
1257,perfectClient,141557,9030,9183329488,35950.0,12108,38,132,28,12102,6.0,6,31.0
1258,perfectClient,92884,6104,6121182902,5633.37,8072,26,56,16,8064,4.0,4,4.0
1259,perfectClient,96238,6092,6124120580,200541.98,8072,26,90,8,8012,4.0,4,23.0
1260,perfectClient,93116,6128,6121182908,33050.0,8072,26,56,16,8064,4.0,4,4.0
1261,perfectClient,95360,6272,6123774972,5587.54,8072,28,26,18,8068,4.0,4,3.0
1262,perfectClient,230567,14970,15301229450,46060.85,20180,66,90,34,20050,10.0,10,39.0
1263,perfectClient,95172,6252,6123602170,10865.82,8072,28,24,16,8068,4.0,4,4.0
1264,perfectClient,95070,6216,6123429374,16298.78,8072,28,22,14,8060,4.0,4,5.0
1265,perfectClient,95512,6268,6123774976,21731.729999999996,8072,28,26,18,8060,4.0,4,3.0
1266,perfectClient,98126,6372,6126194242,54329.23,8072,28,54,18,8004,4.0,4,3.0
1267,perfectClient,100580,6444,6128440500,162987.53,8072,28,80,2,8024,4.0,4,5.0
1268,perfectClient,100814,6500,6128613308,54329.23,8072,28,82,18,8012,4.0,4,2.0
1269,perfectClient,97752,6332,6125848646,217316.74,8072,28,50,14,8000,4.0,4,5.0
1270,perfectClient,95270,6212,6123429380,59762.07,8072,28,22,14,8000,4.0,4,5.0
1271,perfectClient,99584,6420,6127576648,21731.729999999996,8072,28,70,6,8000,4.0,4,3.0
1272,perfectClient,97958,6368,6126194238,21731.729999999996,8072,28,54,18,8000,4.0,4,3.0
1273,perfectClient,97072,6312,6125157439,11116.619999999999,8072,28,42,6,8060,4.0,4,2.0
1274,perfectClient,100458,6480,6128440498,21731.73,8072,28,80,16,8044,4.0,4,3.0
1275,perfectClient,50831,3272,3064738574,9999.98,4036,14,46,0,4008,2.0,2,0.0
1276,perfectClient,100698,6488,6128613306,27164.57,8072,28,82,18,8056,4.0,4,2.0
1277,perfectClient,98900,6392,6127231036,21731.73,8072,28,66,16,8016,4.0,4,3.0
1278,perfectClient,50279,3262,3064565774,9999.98,4036,14,44,12,4014,2.0,2,0.0
1279,perfectClient,100388,6432,6128267708,108658.31999999999,8072,28,78,14,8068,4.0,4,4.0
1280,perfectClient,99572,6412,6127576648,21731.73,8072,28,70,6,8064,4.0,4,3.0
1281,perfectClient,50263,3254,3064565772,20000.059999999998,4036,14,44,12,4024,2.0,2,0.0
